number_of_episode,reward
1288,-32.8240484261545
1289,-36.0432700947723
1290,-35.8079530632452
1291,-34.9724885198649
1292,-35.0969788853248
1293,-31.7726009681264
1294,-34.5281150304541
1295,-31.4880340942388
1296,-34.4640154537636
1297,-35.582974464452
1298,-32.2963936809984
1299,-33.1431369957818
1300,-33.3676812943555
1301,-33.3104282669565
1302,-32.268784769457
1303,-34.2905563652504
1304,-31.1406956810811
1305,-31.3553707906768
1306,-33.0844859144582
1307,-34.4306200653031
1308,-32.8040628153893
1309,-34.958510183467
1310,-34.6156476419349
1311,-34.7956860581512
1312,-33.3934192952759
1313,-30.3330883699048
1314,-32.3570387736248
1315,-31.6627947942953
1316,-33.5099036822796
1317,-33.9074957998221
1318,-33.7721072227732
1319,-30.9900462107535
1320,-35.0359135281108
1321,-31.484830908476
1322,-32.6181648517749
1323,-33.0052701726048
1324,-32.0989144497234
1325,-32.9913581756027
1326,-31.1778872209337
1327,-30.6192438996625
1328,-33.3179842953471
1329,-34.931583856313
1330,-32.6329538668157
1331,-31.5125621210333
1332,-33.9814666535061
1333,-32.3935545644637
1334,-32.101887592494
1335,-32.1561750299316
1336,-34.8307035584533
1337,-31.9793163506703
1338,-30.9098035428939
1339,-34.3461815502048
1340,-33.7551847207356
1341,-30.9258958907702
1342,-33.995281435244
1343,-32.1849512086655
1344,-32.819606572936
1345,-33.2946825591659
1346,-31.3958448792653
1347,-33.008815403473
1348,-32.7131570203557
1349,-33.4741399670172
1350,-32.6034252470608
1351,-34.3394328583639
1352,-33.1162249572849
1353,-31.1081893878664
1354,-34.1861524666396
1355,-32.5204660004029
1356,-33.3794686569961
1357,-31.4427960059637
1358,-33.9145443958691
1359,-31.3610714728801
1360,-32.7996212709432
1361,-34.3167781309177
1362,-34.1672630180466
1363,-33.6866549193916
1364,-32.6056395623114
1365,-33.4024994122014
1366,-31.8482530475106
1367,-32.8691633927205
1368,-33.6521432219698
1369,-31.7875135948136
1370,-32.0445207826841
1371,-33.6428555921767
1372,-33.6415092761966
1373,-34.4990815062078
1374,-31.675294310634
1375,-31.7603627491981
1376,-32.5352919243579
1377,-30.7002644308997
1378,-31.2178100972574
1379,-31.8495978793302
1380,-30.8283958760764
1381,-33.4946459668531
1382,-32.752547869414
1383,-34.1881977773209
1384,-33.1520291121509
1385,-32.1587670372873
1386,-31.6159588082945
1387,-34.2300037332363
1388,-33.1338766699693
1389,-32.1870458747398
1390,-31.3093483955661
1391,-32.3764364540523
1392,-31.9508717506494
1393,-34.0428798528131
1394,-33.0537080978463
1395,-30.1255365306021
1396,-29.7582274061565
1397,-30.7667820486922
1398,-30.2679967432775
1399,-31.8411567664729
1400,-31.6191230807458
1401,-31.6875866653856
1402,-30.984732164127
1403,-32.3949919585438
1404,-32.6143456874864
1405,-32.0714356887544
1406,-30.3462564361255
1407,-33.068234732891
1408,-31.2524701405831
1409,-30.4509419309637
1410,-33.3624949538825
1411,-31.0912757459645
1412,-31.5644445383052
1413,-28.8204358672498
1414,-32.1620658251223
1415,-30.4671230522699
1416,-28.7788967800939
1417,-29.8842717078225
1418,-31.0867473373802
1419,-31.2012041615029
1420,-30.5076279174822
1421,-29.0929701019341
1422,-30.7892405767141
1423,-32.0017958893777
1424,-29.0077787732364
1425,-30.0035353212994
1426,-30.4297450158095
1427,-32.920293273906
1428,-30.3382255387198
1429,-31.5810283996477
1430,-30.5306721766051
1431,-32.2217985809379
1432,-30.7694547252924
1433,-29.1038013920895
1434,-28.5128491816612
1435,-31.8557336003253
1436,-29.3362984285968
1437,-30.5952548604099
1438,-30.867788563957
1439,-30.6493467292341
1440,-29.4881885892747
1441,-31.4758307209396
1442,-32.0950398554531
1443,-30.5124508776715
1444,-29.3163623148423
1445,-29.6211252255091
1446,-30.2602099558583
1447,-31.4410950199076
1448,-30.1678866176375
1449,-32.0671463320689
1450,-30.9245557901967
1451,-32.4627080524005
1452,-31.7881435808066
1453,-31.5465549109435
1454,-31.3899613207806
1455,-30.4066475083344
1456,-31.3384033854665
1457,-31.143635735925
1458,-31.8855869997714
1459,-31.4373192256557
1460,-31.2972479687735
1461,-32.5621108120311
1462,-30.8332820580144
1463,-30.3647820805346
1464,-30.4975981041583
1465,-31.113776425947
1466,-31.4312844707372
1467,-28.823431089781
1468,-30.8860596974038
1469,-31.1078154931447
1470,-33.2451740448133
1471,-31.3308557917286
1472,-31.2779245852533
1473,-31.3682182630719
1474,-30.8585415284242
1475,-30.8955497566078
1476,-30.674628145169
1477,-30.0697060207808
1478,-29.6277615235592
1479,-30.0651073448448
1480,-29.4503022095997
1481,-33.1518410595087
1482,-31.8304555363291
1483,-33.458048139137
1484,-30.6718700901002
1485,-28.5467075828465
1486,-31.8333279559754
1487,-29.6836240902609
1488,-31.7167676656568
1489,-29.4877222116211
1490,-31.0932061491451
1491,-31.5307745025825
1492,-30.8359235752472
1493,-31.5913893849052
1494,-31.5921310563969
1495,-31.7798737639926
1496,-29.7358309493257
1497,-30.5824253337268
1498,-30.9698638249116
1499,-30.2487759717771
1500,-30.0488668246908
1501,-32.0287200495583
1502,-30.9862460598261
1503,-31.8062552088478
1504,-31.145079905674
1505,-29.8026618364765
1506,-31.9947557668965
1507,-30.5383639718304
1508,-30.0566435571646
1509,-32.1699280221788
1510,-30.3735659317137
1511,-31.7735540943216
1512,-29.2338307451949
1513,-30.5553119754558
1514,-29.1726831999313
1515,-30.3489973214056
1516,-31.8775276811323
1517,-30.2613195259308
1518,-29.512588599152
1519,-29.1833888517788
1520,-31.5320695807831
1521,-31.3743836929307
1522,-30.195753796136
1523,-30.6160658330712
1524,-28.7387468583791
1525,-28.7904401387557
1526,-30.8112186888486
1527,-30.891949500282
1528,-29.6727593161748
1529,-31.1219874682813
1530,-28.8579696754118
1531,-30.5165941564733
1532,-29.5237475337846
1533,-31.7463799932091
1534,-30.0012030978675
1535,-30.3139880370821
1536,-30.0248284088052
1537,-30.7879915711253
1538,-29.1163807453918
1539,-29.1642087721946
1540,-31.042967223015
1541,-30.8835667125619
1542,-31.2091606390711
1543,-29.8786298660577
1544,-29.9766823639757
1545,-30.0456231296866
1546,-30.727722052255
1547,-30.5063617677403
1548,-30.0708639784458
1549,-30.1600098837982
1550,-29.1858638738913
1551,-31.3308371147981
1552,-29.5183345780515
1553,-30.388569394269
1554,-30.3288950292491
1555,-29.3611685247803
1556,-30.0089751728516
1557,-29.0269963298642
1558,-31.5656122257697
1559,-31.2683473920746
1560,-29.5531039983318
1561,-29.6787278363384
1562,-30.8464041922444
1563,-30.8510031902524
1564,-31.3390183732568
1565,-28.8252961784499
1566,-30.7231597636118
1567,-30.3546818950938
1568,-30.5313440719437
1569,-30.3639319840917
1570,-31.0077225555399
1571,-29.8633005107124
1572,-31.2877445759801
1573,-29.5416893197551
1574,-30.6725774329997
1575,-29.7536833984419
1576,-28.750742180446
1577,-29.3472174120956
1578,-29.7760623544089
1579,-30.2222448863454
1580,-30.0232926340934
1581,-29.5822330448995
1582,-28.6292713846095
1583,-29.3875132429002
1584,-29.3444825787377
1585,-29.1352803287574
1586,-29.7439582867789
1587,-30.9116931470398
1588,-29.573607897347
1589,-27.4056732782749
1590,-30.5254031848174
1591,-28.9650082711127
1592,-30.0407735581515
1593,-29.4949822834141
1594,-30.4827704924445
1595,-29.7372736236324
1596,-29.4245020460165
1597,-28.6459124503277
1598,-28.7697163984313
1599,-28.5670628800686
1600,-29.8067025097275
1601,-29.9419256013294
1602,-29.7010217759894
1603,-27.8694583797403
1604,-28.0222025256938
1605,-29.314862192174
1606,-28.3553159814794
1607,-29.3387963082726
1608,-29.1436178646252
1609,-30.7410231680568
1610,-28.4145083710143
1611,-30.3698301189724
1612,-28.5541810599047
1613,-28.8868362238115
1614,-29.0608818915922
1615,-29.8783171437011
1616,-29.6013720043733
1617,-29.7599627180044
1618,-29.5689192173757
1619,-30.0856506262976
1620,-28.5339226016167
1621,-29.1259559308348
1622,-29.8813709192004
1623,-29.4012299740645
1624,-29.4316890055498
1625,-28.8760407475851
1626,-29.1884888289027
1627,-27.8415790320447
1628,-29.165997401057
1629,-27.9611908089913
1630,-28.4725743887702
1631,-29.8451824371325
1632,-28.3298471909268
1633,-30.0989196103771
1634,-28.3827889733754
1635,-29.4974608560639
1636,-28.3218340588861
1637,-28.1434548788688
1638,-28.823797007693
1639,-28.7715011368866
1640,-29.8175761856965
1641,-29.9069424584081
1642,-29.2145933096645
1643,-29.5703605072225
1644,-28.8441846963117
1645,-29.7466158548369
1646,-28.0211647099104
1647,-28.6042231747011
1648,-28.3511043211033
1649,-29.8699882396459
1650,-28.4770972824286
1651,-28.0904190968651
1652,-29.113925137974
1653,-28.750242132036
1654,-28.3033850166104
1655,-29.6678967175305
1656,-29.1341088476052
1657,-29.4280517796891
1658,-30.0026248821045
1659,-29.2384955714003
1660,-29.9866979761698
1661,-30.1068587580344
1662,-29.6519303767101
1663,-28.7111210681104
1664,-29.0003043133468
1665,-28.6449114124223
1666,-29.2936512657073
1667,-29.7825708385661
1668,-29.0725497452326
1669,-29.1732940382081
1670,-30.2770396761197
1671,-29.0119767799112
1672,-28.7997110660875
1673,-28.8358130119032
1674,-29.6963800055294
1675,-30.0098444914437
1676,-28.7220125092166
1677,-29.1527749625685
1678,-29.9574291488648
1679,-27.7876164007603
1680,-30.0823975327681
1681,-28.7557769387561
1682,-28.1828390520287
1683,-29.3556537905692
1684,-29.3324462437144
1685,-30.0438144122097
1686,-29.2977722234032
1687,-29.4576180756337
1688,-28.5149825809944
1689,-29.9272361813743
1690,-28.9545173956449
1691,-28.353652229261
1692,-28.8558264491886
1693,-29.1974963348829
1694,-28.6849324967606
1695,-28.8705810342956
1696,-29.0933746099769
1697,-29.8755747729058
1698,-28.2740565047499
1699,-29.026160200128
1700,-29.3599388655856
1701,-29.1207341425245
1702,-29.0251498003082
1703,-28.5095436149471
1704,-28.4878731647396
1705,-27.9376023001379
1706,-29.4755543877711
1707,-28.9326685193233
1708,-28.8952150410904
1709,-30.0480116397489
1710,-29.2930707309897
1711,-28.222978143889
1712,-29.1780101846181
1713,-28.6701653888866
1714,-29.15597825739
1715,-29.9773507469522
1716,-29.2370935925047
1717,-28.1903996855405
1718,-28.4841004516405
1719,-28.4196866719556
1720,-28.7030539758189
1721,-29.1754123234628
1722,-28.5709177197329
1723,-28.7149552288216
1724,-28.2010732207904
1725,-29.0148185675628
1726,-28.6095065725481
1727,-29.5044808627833
1728,-28.7970621671614
1729,-28.1285016540053
1730,-28.637836317443
1731,-28.8263312613955
1732,-28.8380555980458
1733,-28.627169012608
1734,-27.7108778897356
1735,-28.1846416950174
1736,-28.1706294600829
1737,-28.0004320676586
1738,-29.0668854528094
1739,-28.1015614331908
1740,-28.5752717963714
1741,-28.8013312782727
1742,-27.5333800643058
1743,-28.998793681221
1744,-27.6147679717351
1745,-28.576260448927
1746,-28.2806350256284
1747,-28.2548035459955
1748,-27.8840758425362
1749,-28.3166924385832
1750,-28.1902975656099
1751,-29.0964849780522
1752,-28.3966098781995
1753,-28.6950917872486
1754,-27.6330340979533
1755,-28.3883409346045
1756,-28.2993644029278
1757,-28.6294574206407
1758,-29.2038347801094
1759,-27.9979522097196
1760,-29.2785424113934
1761,-28.6984122357667
1762,-28.0778002527435
1763,-28.6124665976367
1764,-29.0436203359144
1765,-28.8072324878659
1766,-27.6675206732351
1767,-28.0413694799858
1768,-28.7459474707957
1769,-28.7680077084072
1770,-28.9554957776001
1771,-28.0082412153802
1772,-28.1751084885721
1773,-28.6369442213414
1774,-28.6533542708403
1775,-28.9175153191133
1776,-27.2793977491846
1777,-28.7030202814195
1778,-28.0609200211209
1779,-27.9642213966489
1780,-28.5042765172207
1781,-28.3857050248329
1782,-28.6731347729723
1783,-28.1950198992238
1784,-28.1349974239625
1785,-27.9333086282585
1786,-28.2211509576694
1787,-29.2278099684017
1788,-27.7591707754683
1789,-28.0155362853815
1790,-28.4617256208589
1791,-27.8545586059915
1792,-28.0639834542437
1793,-28.0111359502358
1794,-27.8558189156307
1795,-27.707553768514
1796,-28.0151414160354
1797,-28.3001270781457
1798,-28.2288341575663
1799,-27.5279416526008
1800,-28.2714508675148
1801,-28.2166126672662
1802,-28.174770283157
1803,-28.151122883669
1804,-28.0086396173238
1805,-27.7042525197215
1806,-28.6243026851434
1807,-28.6163686515746
1808,-28.418186625656
1809,-27.948765567126
1810,-27.6466765194317
1811,-28.3496650511238
1812,-27.7525927964611
1813,-27.3604280356784
1814,-27.7326086716943
1815,-27.5203440488627
1816,-28.3363933056222
1817,-27.8155729319475
1818,-28.0903093622401
1819,-27.4922587795522
1820,-27.7210085326198
1821,-27.8078492278976
1822,-27.9294640269197
1823,-28.2808497553554
1824,-27.9353830854243
1825,-27.6154542074305
1826,-27.4942165823545
1827,-28.6080249049342
1828,-28.158322152657
1829,-28.4403564371763
1830,-27.8523636164744
1831,-27.3271588384467
1832,-28.2388558629874
1833,-27.9239885575801
1834,-27.6354719278851
1835,-27.7081792821341
1836,-27.8626042544693
1837,-27.7887950450911
1838,-27.9117231603137
1839,-28.0248971301689
1840,-27.8979618672426
1841,-27.8493051451936
1842,-27.5392516518303
1843,-27.7169363498966
1844,-27.6865686086856
1845,-28.1219882641359
1846,-27.975951149838
1847,-28.5967290446186
1848,-28.2389744856251
1849,-27.5830095959733
1850,-27.5716616863396
1851,-28.1466693126573
1852,-28.0534274304264
1853,-27.570669066487
1854,-28.096804828443
1855,-27.8088451761503
1856,-27.5766532654726
1857,-27.7605694552123
1858,-28.2070839770652
1859,-27.9729195272712
1860,-27.6109274073264
1861,-27.815200497456
1862,-28.4939560767855
1863,-27.5325407838605
1864,-28.4254863398866
1865,-27.8024298059123
1866,-28.1649633913762
1867,-27.3354972390474
1868,-27.9655584453599
1869,-28.0210276203872
1870,-28.2495812833696
1871,-27.9731652534868
1872,-27.5241070501833
1873,-27.6029307052645
1874,-27.8495795342825
1875,-27.5639898810523
1876,-27.5999343452622
1877,-27.7444260804234
1878,-27.8738264704046
1879,-27.7881992248623
1880,-27.8394552853899
1881,-27.5833533175336
1882,-28.0370411766687
1883,-27.677179862746
1884,-27.7800745617073
1885,-27.6291005923823
1886,-27.9086180714089
1887,-27.7130496210328
1888,-27.6821559093006
1889,-27.7195943487151
1890,-27.6491286530069
1891,-27.5874293649489
1892,-27.4836035182751
1893,-27.755187772861
1894,-27.536811865115
1895,-27.6986901748846
1896,-27.8411940626879
1897,-28.0280189048968
1898,-27.8210966875015
1899,-27.3141923323928
1900,-27.6011764242538
1901,-27.4355630620868
1902,-27.6769204586373
1903,-27.7173810427895
1904,-27.7919889095268
1905,-27.8088873440349
1906,-27.6979922337388
1907,-27.8762663149695
1908,-27.7315771670062
1909,-27.5827373955587
1910,-27.477176788666
1911,-27.6061225094523
1912,-27.6944196067045
1913,-27.5691696120193
1914,-27.5453505244679
1915,-27.8834363139387
1916,-27.7414942535367
1917,-27.4042483905582
1918,-27.7099569239215
1919,-27.5633792367739
1920,-27.6000355473298
1921,-27.7883300277041
1922,-27.7532446224208
1923,-27.6538387438284
1924,-27.8785168863529
1925,-27.8437488054311
1926,-27.4328957908595
1927,-27.7266308491403
1928,-27.5833254656765
1929,-27.7139330504074
